league_key,league_name,club_id,club_name,season,season_start_year,season_end_year,gross_transfer_spend_eur,transfer_income_eur,net_transfer_spend_eur,incoming_transfer_count,outgoing_transfer_count,transfer_source_name,transfer_source_endpoint,transfer_collected_at_utc,transfer_confidence_level,transfer_notes,manager_count_in_season,manager_names,manager_ids,primary_manager_id,primary_manager_name,primary_manager_share_of_season,primary_manager_days_in_charge_in_season,primary_manager_spell_start_date,primary_manager_spell_end_date,primary_manager_matches,primary_manager_wins,primary_manager_draws,primary_manager_losses,primary_manager_ppg,manager_source_name,manager_source_endpoint,manager_collected_at_utc,manager_confidence_level,manager_notes,achievement_count_total,major_trophy_count,achievement_names,major_trophies,achievement_source_name,achievement_source_endpoint,achievement_collected_at_utc,achievement_confidence_level,achievement_notes,achievements_in_season,achievement_categories,major_trophies_in_season,league_position,points,wins,draws,losses,goals_for,goals_against,goal_difference,performance_source_name,performance_source_url,performance_date_accessed,performance_evidence,performance_confidence_level,performance_notes,financial_year_end,currency_original,units_original,total_revenue_original,matchday_revenue_original,broadcast_revenue_original,commercial_revenue_original,other_revenue_original,women_team_revenue_original,excluded_player_trading_revenue_original,official_staff_costs_original,net_debt_original,player_amortisation_original,profit_on_player_sales_original,profit_loss_before_tax_original,revenue_eur,matchday_revenue_eur,broadcast_revenue_eur,commercial_revenue_eur,other_revenue_eur,net_debt_eur,profit_loss_before_tax_eur,exchange_rate_used,exchange_rate_source,revenue_sum_check_original,revenue_sum_difference_original,finance_pages_used,finance_classification_notes,finance_women_team_treatment_notes,finance_non_football_revenue_notes,finance_confidence_level,finance_requires_manual_review,finance_source_document,finance_source_url,finance_notes,estimated_player_wages_eur,official_staff_costs_eur,raw_player_cost_eur,cost_per_point,wage_to_revenue_ratio,matchday_share,broadcast_share,commercial_share,has_performance_data,has_finance_data,has_achievement_data,has_manager_data
premier_league,Premier League,arsenal,Arsenal,2021/22,2021,2022,167400000.0,31400000.0,136000000.0,13,20,transfermarkt_club_page,https://www.transfermarkt.com/arsenal/transfers/verein/11/saison_id/2021,2026-04-27T17:43:02.678532+00:00,high,,1.0,Mikel Arteta,"[""mikel_arteta_26-03-1982""]",mikel_arteta_26-03-1982,Mikel Arteta,1.0,365.0,2019-12-22,,345.0,212.0,59.0,74.0,2.01,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,,,,,,,,,,,,,5.0,69.0,22.0,3.0,13.0,61.0,48.0,13.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2021%E2%80%9322_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2022-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),324519000.0,3763000.0,184376000.0,136380000.0,,,3067000.0,244438000.0,-13188000.0,117413000.0,11770000.0,-45481000.0,,,,,,,,,,324519000.0,0.0,"[22, 26, 27]",Total revenue has been set to football operating revenue only and excludes disclosed player trading and property development turnover.,Women's team revenue is not separately disclosed in the relevant report note. The extracted football revenue figure should be treated as potentially including any inseparable women's activity.,Disclosed property development turnover is excluded from the football revenue total used here.,high,True,Group of companies' accounts made up to 31 May 2022,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzM2OTcwMjYwNWFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt computed as total debt less cash and short-term deposits from the downloaded annual report. Profit before tax verified from the tax note.",,,,,,,,,True,True,False,True
premier_league,Premier League,arsenal,Arsenal,2022/23,2022,2023,186400000.0,23800000.0,162600000.0,25,18,transfermarkt_club_page,https://www.transfermarkt.com/arsenal/transfers/verein/11/saison_id/2022,2026-04-27T17:54:59.604480+00:00,high,,1.0,Mikel Arteta,"[""mikel_arteta_26-03-1982""]",mikel_arteta_26-03-1982,Mikel Arteta,1.0,365.0,2019-12-22,,345.0,212.0,59.0,74.0,2.01,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,1.0,0.0,Europa League Participant,,transfermarkt_achievements_page,https://www.transfermarkt.com/arsenal/erfolge/verein/11,2026-04-28T07:46:00.357727+00:00,high,,Europa League Participant (participant),uefa_europa_league,,2.0,84.0,26.0,6.0,6.0,88.0,43.0,45.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2022%E2%80%9323_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2023-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),463100000.0,102604000.0,191194000.0,169302000.0,,,1457000.0,234766000.0,-25531000.0,139060000.0,10732000.0,-52124000.0,,,,,,,,,,463100000.0,0.0,"[22, 26, 27]",Total revenue has been set to football operating revenue only and excludes disclosed player trading and property development turnover.,Women's team revenue is not separately disclosed in the relevant report note. The extracted football revenue figure should be treated as potentially including any inseparable women's activity.,Disclosed property development turnover is excluded from the football revenue total used here.,high,True,Group of companies' accounts made up to 31 May 2023,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzQxMjE5NjQ0MGFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt computed as total debt less cash and short-term deposits from the downloaded annual report. Profit before tax verified from the tax note.",,,,,,,,,True,True,True,True
premier_league,Premier League,arsenal,Arsenal,2023/24,2023,2024,235100000.0,69200000.0,165900000.0,15,16,transfermarkt_club_page,https://www.transfermarkt.com/arsenal/transfers/verein/11/saison_id/2023,2026-04-27T17:55:01.811174+00:00,high,,1.0,Mikel Arteta,"[""mikel_arteta_26-03-1982""]",mikel_arteta_26-03-1982,Mikel Arteta,1.0,366.0,2019-12-22,,345.0,212.0,59.0,74.0,2.01,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,2.0,1.0,Champions League Participant | English Supercup Winner,English Supercup Winner,transfermarkt_achievements_page,https://www.transfermarkt.com/arsenal/erfolge/verein/11,2026-04-28T07:46:00.357727+00:00,high,,Champions League Participant (participant) | English Supercup Winner (winner),uefa_champions_league | super_cup,English Supercup Winner (winner),2.0,89.0,28.0,5.0,5.0,91.0,29.0,62.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2023%E2%80%9324_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2024-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),611972000.0,131652000.0,262052000.0,218268000.0,,,1374000.0,327822000.0,-49097000.0,171099000.0,51073000.0,-17687000.0,,,,,,,,,,611972000.0,0.0,"[26, 30, 31, 32]",Total revenue has been set to football operating revenue only and excludes disclosed player trading and property development turnover.,"Women's UEFA competition income of GBP 200,000 was separately disclosed within broadcasting revenue and has been excluded from the extracted men's/club football revenue figure. Any other inseparable women's activity remains embedded if not separately disclosed.",Disclosed property development turnover is excluded from the football revenue total used here.,high,True,Group of companies' accounts made up to 31 May 2024,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzQ1NTk1NjAxMGFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Broadcasting and total revenue were adjusted to exclude separately disclosed women's UEFA revenue. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt computed as total debt less cash from the downloaded annual report. Profit before tax verified from the tax note.",,,,,,,,,True,True,True,True
premier_league,Premier League,arsenal,Arsenal,2024/25,2024,2025,107600000.0,83790000.0,23810000.0,10,13,transfermarkt_club_page,https://www.transfermarkt.com/arsenal/transfers/verein/11/saison_id/2024,2026-04-27T17:55:03.764476+00:00,high,,1.0,Mikel Arteta,"[""mikel_arteta_26-03-1982""]",mikel_arteta_26-03-1982,Mikel Arteta,1.0,365.0,2019-12-22,,345.0,212.0,59.0,74.0,2.01,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,1.0,0.0,Champions League Participant,,transfermarkt_achievements_page,https://www.transfermarkt.com/arsenal/erfolge/verein/11,2026-04-28T07:46:00.357727+00:00,high,,Champions League Participant (participant),uefa_champions_league,,2.0,74.0,20.0,14.0,4.0,69.0,34.0,35.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2024%E2%80%9325_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2025-05-31,GBP,full pounds (converted from GBP thousands disclosed in report),688431000.0,153854000.0,271384000.0,263193000.0,,,454000.0,346804000.0,-37776000.0,175547000.0,,-1348000.0,,,,,,,,,,688431000.0,0.0,"[31, 32, 33, 34]",Total revenue has been set to football operating revenue only and excludes disclosed player trading and property development turnover.,"Women's UEFA competition income of GBP 1,400,000 was separately disclosed within broadcasting revenue and has been excluded from the extracted men's/club football revenue figure. Any other inseparable women's activity remains embedded if not separately disclosed.",Disclosed property development turnover is excluded from the football revenue total used here.,medium,True,Group of companies' accounts made up to 31 May 2025,https://find-and-update.company-information.service.gov.uk/company/04250459/filing-history/MzUwNzE0ODU1NmFkaXF6a2N4/document?download=0&format=pdf,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Broadcasting and total revenue were adjusted to exclude separately disclosed women's UEFA revenue. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt computed as total debt less cash from the downloaded annual report. Profit before tax verified from the tax note.",,,,,,,,,True,True,True,True
premier_league,Premier League,arsenal,Arsenal,2025/26,2025,2026,294600000.0,13880000.0,280720000.0,17,16,transfermarkt_club_page,https://www.transfermarkt.com/arsenal/transfers/verein/11/saison_id/2025,2026-04-27T17:55:05.606859+00:00,high,,1.0,Mikel Arteta,"[""mikel_arteta_26-03-1982""]",mikel_arteta_26-03-1982,Mikel Arteta,0.8246575342465754,301.0,2019-12-22,,345.0,212.0,59.0,74.0,2.01,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True
premier_league,Premier League,chelsea,Chelsea,2011/12,2011,2012,96450000.0,31560000.0,64890000.0,22,22,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2011,2026-04-27T18:18:06.936070+00:00,high,,1.0,André Villas-Boas,"[""andr_villas_boas_17-10-1977""]",andr_villas_boas_17-10-1977,André Villas-Boas,0.6775956284153005,248.0,2011-07-01,2012-03-04,40.0,20.0,10.0,10.0,1.75,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,3.0,2.0,Champions League Participant | FA Cup Winner | UEFA Champions League winner,FA Cup Winner | UEFA Champions League winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | FA Cup Winner (winner) | UEFA Champions League winner (winner),uefa_champions_league | fa_cup,FA Cup Winner (winner) | UEFA Champions League winner (winner),6.0,64.0,18.0,10.0,10.0,65.0,46.0,19.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2011%E2%80%9312_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2012-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),255738000.0,77742000.0,112815000.0,66977000.0,,,28794000.0,171036000.0,18146000.0,49506000.0,28794000.0,1378000.0,,,,,,,,,,257534000.0,1796000.0,"[15, 16]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",medium,True,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzA3MDcyNjIxOGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Broadcasting, matchday, and commercial are disclosed before deducting Chelsea Digital Media joint-venture turnover of GBP 1,796,000, so the category sum exceeds reported group turnover. Net debt taken from the analysis of net debt note in the downloaded annual report.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2012/13,2012,2013,109700000.0,25450000.0,84250000.0,29,28,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2012,2026-04-27T18:18:09.270635+00:00,high,,2.0,Roberto Di Matteo | Rafael Benítez,"[""roberto_di_matteo_29-05-1970"", ""rafael_ben_tez_16-04-1960""]",rafael_ben_tez_16-04-1960,Rafael Benítez,0.6054794520547945,221.0,2012-11-22,2013-06-30,48.0,28.0,10.0,10.0,1.96,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,6.0,1.0,Champions League Participant | Europa League Participant | Europa League Winner | FIFA Club World Cup Participant | FIFA Club World Cup runner-up | UEFA Super Cup runner-up,Europa League Winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | Europa League Participant (participant) | Europa League Winner (winner) | FIFA Club World Cup Participant (participant) | FIFA Club World Cup runner-up | UEFA Super Cup runner-up,uefa_champions_league | uefa_europa_league | club_world_cup | other,Europa League Winner (winner),3.0,75.0,22.0,9.0,7.0,75.0,39.0,36.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2012%E2%80%9313_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2013-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),255772000.0,70693000.0,105435000.0,79644000.0,,,14452000.0,176568000.0,28113000.0,58758000.0,14452000.0,-50712000.0,,,,,,,,,,255772000.0,0.0,"[15, 16]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzA5MjAwODY1MmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_eur, profit_loss_before_tax_eur. Net debt taken from the analysis of net debt note. Profit before tax taken from the taxation note.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2013/14,2013,2014,130350000.0,77930000.0,52420000.0,38,36,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2013,2026-04-27T18:18:11.833484+00:00,high,,1.0,José Mourinho,"[""jos_mourinho_26-01-1963""]",jos_mourinho_26-01-1963,José Mourinho,1.0,365.0,2013-07-01,2015-12-17,136.0,80.0,27.0,29.0,1.96,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,2.0,0.0,Champions League Participant | UEFA Super Cup runner-up,,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | UEFA Super Cup runner-up,uefa_champions_league | other,,3.0,82.0,25.0,7.0,6.0,71.0,27.0,44.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2013%E2%80%9314_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2014-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),319843000.0,71019000.0,139858000.0,108966000.0,,,65072000.0,190581000.0,25004000.0,72360000.0,65072000.0,19068000.0,,,,,,,,,,319843000.0,0.0,"[15, 16]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzExNDY3NzI3MmFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_eur, profit_loss_before_tax_eur. Net debt taken from the analysis of net debt note. Profit before tax taken from the taxation note.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2014/15,2014,2015,137700000.0,142810000.0,-5110000.0,42,48,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2014,2026-04-27T18:18:13.859558+00:00,high,,1.0,José Mourinho,"[""jos_mourinho_26-01-1963""]",jos_mourinho_26-01-1963,José Mourinho,1.0,365.0,2013-07-01,2015-12-17,136.0,80.0,27.0,29.0,1.96,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,3.0,2.0,Champions League Participant | English Champion | English League Cup winner,English Champion | English League Cup winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | English Champion (winner) | English League Cup winner (winner),uefa_champions_league | league_title | league_cup,English Champion (winner) | English League Cup winner (winner),1.0,87.0,26.0,9.0,3.0,73.0,32.0,41.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2014%E2%80%9315_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2015-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),314287000.0,70778000.0,135565000.0,107944000.0,,,42027000.0,215647000.0,5330000.0,70186000.0,42027000.0,-22656000.0,,,,,,,,,,314287000.0,0.0,"[16, 17]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzEzODU4Mjg2MWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_eur, profit_loss_before_tax_eur. Net debt taken from the analysis of net debt note. Profit before tax taken from the taxation note.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2015/16,2015,2016,96500000.0,87490000.0,9010000.0,39,37,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2015,2026-04-27T18:18:17.447827+00:00,high,,1.0,José Mourinho,"[""jos_mourinho_26-01-1963""]",jos_mourinho_26-01-1963,José Mourinho,0.4644808743169399,170.0,2013-07-01,2015-12-17,136.0,80.0,27.0,29.0,1.96,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,1.0,0.0,Champions League Participant,,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant),uefa_champions_league,,10.0,50.0,12.0,14.0,12.0,59.0,53.0,6.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2015%E2%80%9316_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2016-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),329122000.0,69675000.0,142933000.0,116514000.0,,,49000000.0,222406000.0,-27127000.0,71909000.0,49000000.0,-69789000.0,,,,,,,,,,329122000.0,0.0,"[23, 24, 25]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzE2NjMwNjg5MWFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2016/17,2016,2017,132800000.0,108900000.0,23900000.000000015,27,30,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2016,2026-04-27T18:18:19.528918+00:00,high,,1.0,Antonio Conte,"[""antonio_conte_31-07-1969""]",antonio_conte_31-07-1969,Antonio Conte,1.0,365.0,2016-07-01,2018-07-13,106.0,70.0,15.0,21.0,2.12,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,1.0,1.0,English Champion,English Champion,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,English Champion (winner),league_title,English Champion (winner),1.0,93.0,30.0,3.0,5.0,85.0,33.0,52.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2016%E2%80%9317_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2017-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),361308000.0,65519000.0,162446000.0,133343000.0,,,69226000.0,219659000.0,-32986000.0,89642000.0,69226000.0,15646000.0,,,,,,,,,,361308000.0,0.0,"[22, 23, 24]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2017,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzE5NDY3NTc5NGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
premier_league,Premier League,chelsea,Chelsea,2017/18,2017,2018,260500000.0,194600000.0,65900000.0,40,31,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2017,2026-04-27T18:18:22.073027+00:00,high,,1.0,Antonio Conte,"[""antonio_conte_31-07-1969""]",antonio_conte_31-07-1969,Antonio Conte,1.0,365.0,2016-07-01,2018-07-13,106.0,70.0,15.0,21.0,2.12,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,2.0,1.0,Champions League Participant | FA Cup Winner,FA Cup Winner,transfermarkt_achievements_page,https://www.transfermarkt.com/chelsea/erfolge/verein/631,2026-04-28T07:46:07.184658+00:00,high,,Champions League Participant (participant) | FA Cup Winner (winner),uefa_champions_league | fa_cup,FA Cup Winner (winner),5.0,70.0,21.0,7.0,10.0,62.0,38.0,24.0,premier_league_raw_table,https://en.wikipedia.org/wiki/2017%E2%80%9318_Premier_League,,Raw Premier League season table CSV,medium,League table data loaded from raw Premier League CSV files.,2018-06-30,GBP,full pounds (converted from GBP thousands disclosed in report),443449000.0,73938000.0,204141000.0,165370000.0,,,112995000.0,244084000.0,-31679000.0,125554000.0,112995000.0,67461000.0,,,,,,,,,,443449000.0,0.0,"[22, 23, 24]","Chelsea discloses matchday, broadcasting, and commercial revenue directly in the financial statements from the seasons extracted here. Total revenue has been set to football operating turnover only and excludes player trading.",Women's team revenue is not separately disclosed in the relevant Chelsea financial statement notes used here. The extracted revenue figures should therefore be treated as potentially including inseparable women's activity.,"Chelsea's disclosed commercial category may include hotel, stadium, retail, or other non-matchday commercial operations where the group classifies them within ordinary football-related activities.",high,True,Group of companies' accounts made up to 30 June 2018,https://find-and-update.company-information.service.gov.uk/company/02536231/filing-history/MzIyMzk3MDA5OGFkaXF6a2N4/document?format=pdf&download=0,"Values in the annual report were disclosed in GBP thousands and have been converted here into full GBP amounts by multiplying by 1,000. Missing fields in raw extraction: net_debt_original, profit_loss_before_tax_original, net_debt_eur, profit_loss_before_tax_eur. Net debt inferred as net cash because the balance sheet shows cash at bank and in hand but no separately disclosed year-end borrowings. Profit before tax taken from the group profit and loss account.",,,,,,,,,True,True,True,True
